episodes,sum_wins,avg_actor_loss,avg_critic_loss,avg_actor_grad_norm,avg_critic_grad_norm,avg_actor_learning_rate,avg_critic_learning_rate,avg_reward
619,11,-870.8408589265784,10294.861348054847,346.22936295489876,178456.0625,9.999641744144472e-05,9.999641744144472e-05,2.9448649809226253
620,11,-867.9234357561384,12057.32077586894,171.1498799226722,159500.9099968112,9.99871694613488e-05,9.99871694613488e-05,1.457460417523162
621,11,-870.3151730907207,9735.289361447703,182.45765499192842,149036.2681760204,9.997200040858096e-05,9.997200040858096e-05,0.5789322252041419
622,11,-870.6649095184949,9902.377085160237,176.7316379936374,133781.0019132653,9.995091387766861e-05,9.995091387766861e-05,1.0690766744535711
623,11,-872.6740112304688,10268.288494499362,171.93322878467794,146659.88978794642,9.992391486537138e-05,9.992391486537138e-05,0.8926001253626139
624,11,-869.2107705875319,10057.421772859534,242.9997828736597,169691.41525829083,9.989100976949746e-05,9.989100976949746e-05,0.10061253320442169
625,11,-873.0095189931442,9848.897592972737,220.71063886369978,160818.10427295917,9.985220638738709e-05,9.985220638738709e-05,0.9938500618750803
626,11,-873.5911516462054,9416.138943419164,193.94112411810428,139862.7416294643,9.980751391406515e-05,9.980751391406515e-05,0.0
627,11,-871.0916100326849,10848.638196049904,149.73568102778222,152644.7200255102,9.975694294006225e-05,9.975694294006225e-05,0.6123586272262604
628,11,-876.4327367665817,8910.403223154497,142.23341587611608,162441.920440051,9.97005054489051e-05,9.97005054489051e-05,0.0
629,11,-873.0688738141741,11092.110431281888,151.57080358388473,143098.6243622449,9.963821481427678e-05,9.963821481427678e-05,0.15425669687114693
630,11,-873.9605488679847,11255.381193199937,154.17027897737464,186990.31345663266,9.95700857968478e-05,9.95700857968478e-05,0.0
631,11,-876.5928556481186,10377.836834343112,135.94173337975326,157572.88010204083,9.949613454077819e-05,9.949613454077819e-05,0.0
632,11,-876.4294558155293,10564.623206313776,182.53571724405094,147816.35622608417,9.941637856989203e-05,9.941637856989203e-05,0.0
633,11,-875.2689956353635,9445.313105369101,185.69887106759208,158944.04408482142,9.933083678352486e-05,9.933083678352486e-05,0.0
634,11,-883.3044296576053,9302.727965062979,170.28431032141862,160581.69228316325,9.92395294520452e-05,9.92395294520452e-05,0.0
635,11,-881.9235964405293,11479.620431082589,190.46107802099112,156525.16681281888,9.914247821205121e-05,9.914247821205121e-05,0.06824033106367935
636,11,-896.5668297592474,10307.459171217315,149.39092675033882,169007.483856824,9.903970606124358e-05,9.903970606124358e-05,1.7288957863721472
637,11,-908.8660315688776,10812.99974091199,120.99259006733797,145865.8163663903,9.893123735297602e-05,9.893123735297602e-05,0.10448326078283295
638,11,-912.2512294224331,10806.270692163584,152.86679154999402,142890.4107142857,9.88170977904841e-05,9.88170977904841e-05,0.21798842009697947
639,11,-911.8250072245695,11580.590511399872,192.27800135709802,169922.1568080357,9.869731442079464e-05,9.869731442079464e-05,0.0
640,11,-912.481399224729,11949.415370396206,192.51555275430485,150167.02136479592,9.857191562831664e-05,9.857191562831664e-05,0.2322604752943775
641,11,-922.6968969228317,11369.565990214445,196.21491895403182,165278.64875637754,9.844093112811516e-05,9.844093112811516e-05,2.6714622845208678
642,11,-923.6536778041294,10996.049445950255,324.35647707569353,166366.55771683675,9.83043919588695e-05,9.83043919588695e-05,2.4600136021861077
643,11,-915.9584736726722,10684.504748286034,282.61734553745816,157060.89110331633,9.81623304755188e-05,9.81623304755188e-05,1.9517265978161136
644,11,-919.5961777044803,11932.529129962531,263.3058679541763,161156.22161989796,9.801478034159454e-05,9.801478034159454e-05,1.0971871478889081
645,11,-923.6823194854113,10926.008141342474,232.77620338907047,162956.7682557398,9.786177652124378e-05,9.786177652124378e-05,0.7919764753537399
646,11,-921.7512468610491,11653.427410514987,247.77796889324577,175978.76403061225,9.770335527094352e-05,9.770335527094352e-05,0.4761183294628547
647,11,-924.0261143275669,10480.416165098852,216.20489797786792,153122.57924107142,9.753955413090977e-05,9.753955413090977e-05,1.092757588717306
648,11,-926.6809717295121,10207.619454520089,253.59623842823262,174746.13432716837,9.73704119162014e-05,9.73704119162014e-05,1.1167141560816634
649,11,-925.862925003986,10143.455294862086,228.4089626390107,146601.94363839287,9.719596870752241e-05,9.719596870752241e-05,2.564785877392693
650,11,-920.3715720663265,9782.3314582669,247.3908566066197,184043.703125,9.70162658417246e-05,9.70162658417246e-05,2.1666961037682806
651,11,-923.9342788384885,9621.662928989956,208.50400317445093,183550.01977040817,9.683134590201144e-05,9.683134590201144e-05,2.421753068906671
652,11,-922.9274341816805,10106.8916339485,273.0432487020687,158844.77355707908,9.664125270784826e-05,9.664125270784826e-05,1.517487731852526
653,11,-922.0139770507812,11082.65738475566,261.8973398013991,152553.11431760204,9.644603130457793e-05,9.644603130457793e-05,1.0231459711860873
654,11,-922.2730102539062,9990.041090361927,182.11525586186622,191381.77391581633,9.624572795274699e-05,9.624572795274699e-05,1.4627427216893838
655,11,-918.9245480907207,10104.453350456393,128.04161608949,203281.7544642857,9.604039011714345e-05,9.604039011714345e-05,0.7318734951150608
656,11,-918.3983590262277,10001.971355827487,236.50765243841678,151251.59717793367,9.58300664555495e-05,9.58300664555495e-05,1.7829647258749013
657,11,-916.574293486926,10055.296292051977,211.43849407896704,200666.42482461734,9.561480680721107e-05,9.561480680721107e-05,1.708986220829507
658,11,-917.3886120854592,10201.853115782445,172.39321323316923,150746.0526945153,9.539466218102787e-05,9.539466218102787e-05,1.686697426863
659,11,-911.9492959781569,10499.238012197065,176.89880783703862,179251.75789221938,9.516968474346601e-05,9.516968474346601e-05,2.600141430163763
660,11,-910.0675733916613,10609.419485909599,167.6232947524713,175233.61475605867,9.493992780619654e-05,9.493992780619654e-05,1.4365380158504468
661,11,-912.7540196010044,8686.374379683513,160.7399908571827,152555.42753507654,9.470544581346227e-05,9.470544581346227e-05,0.6928288975314136
662,11,-912.4976781728317,10032.589749083227,162.80466679164343,181889.46253188775,9.446629432917667e-05,9.446629432917667e-05,0.7253170122069751
663,11,-913.4220581054688,8707.829415457589,150.54422542027064,140091.11615114796,9.422253002375682e-05,9.422253002375682e-05,0.8561926847736959
664,11,-915.3988460618623,9532.82437694316,216.01444836052096,144569.33250956633,9.397421066069495e-05,9.397421066069495e-05,1.177287155516033
665,11,-914.9002286949936,10343.6605598294,155.68466918322505,164137.6599968112,9.37213950828702e-05,9.37213950828702e-05,0.8247070430848137
